doc_id,sentence_id,token_id,token,pos,head_token_id,dep_rel,previous_token,previous_pos,intensified,movie,text,genero
text8757,3,2,preocupadas,ADJ,2,ROOT,estabamos,AUX,0,totoro,"Satsuki: Eso está bien. Cierto, Mei? Estabamos preocupadas. Si",femenino
text8758,1,2,asustada,ADJ,2,ROOT,estuvieras,AUX,0,totoro,"estuvieras asustada, no sabríamos que hacer.",femenino
text8761,1,6,asustada,ADJ,1,acl,está,AUX,0,totoro,Mei: Mei no está asustada!,femenino
text8764,1,4,buena,ADJ,1,acl,eres,AUX,0,totoro,"Madre: Eres buena en eso. No es eso lindo, Mei?",femenino
text8764,2,4,lindo,ADJ,4,ROOT,eso,PRON,0,totoro,"Madre: Eres buena en eso. No es eso lindo, Mei?",masculino
text8765,1,10,enfadada,ADJ,8,obj,muy,ADV,1,totoro,"Mei: Uh-huh, pero Hermanita se pone muy enfadada.",femenino
text8766,1,9,quieta,ADJ,8,obj,quedas,VERB,0,totoro,Satsuki: Eso es porque nunca te quedas quieta.,femenino
text8767,2,4,corto,ADJ,4,ROOT,muy,ADV,1,totoro,"Madre: Satsuki, ven acá. No está muy corto? (Peinando el cabello de",masculino
text8773,1,3,inmanejable,ADJ,1,amod,:,PUNCT,0,totoro,"Madre: Inmanejable, igual que siempre, cierto. Exactamente como",neutral
text8773,1,5,igual,ADJ,3,amod,",",PUNCT,0,totoro,"Madre: Inmanejable, igual que siempre, cierto. Exactamente como",neutral
text8773,1,9,cierto,ADJ,3,advmod,",",PUNCT,0,totoro,"Madre: Inmanejable, igual que siempre, cierto. Exactamente como",masculino
text8782,1,6,nuevo,ADJ,5,fixed,de,ADP,0,totoro,Satsuki: Aquí va de nuevo con 'mañana'.,masculino
text8783,1,7,pronto,ADJ,1,acl,demasiado,ADV,1,totoro,"Padre: Mañana probablemente sea demasiado pronto, pienso.",masculino
text8784,1,11,nuevo,ADJ,10,fixed,de,ADP,0,totoro,Mei: Mamá dice que quiere dormir con Mei de nuevo.,masculino
text8785,1,8,grande,ADJ,7,amod,niña,NOUN,0,totoro,Satsuki: Pero ahora eres una niña grande. No ibas a dormir sola?,neutral
text8785,2,5,sola,ADJ,4,obj,dormir,VERB,0,totoro,Satsuki: Pero ahora eres una niña grande. No ibas a dormir sola?,femenino
text8787,1,5,siguiente,ADJ,4,amod,mañana,NOUN,0,totoro,(A la mañana siguiente...),neutral
text8791,1,8,dormido,ADJ,7,obj,quedé,VERB,0,totoro,"Padre: Lo siento, me quedé dormido de nuevo.",masculino
text8791,1,10,nuevo,ADJ,9,fixed,de,ADP,0,totoro,"Padre: Lo siento, me quedé dormido de nuevo.",masculino
text8795,1,5,caliente,ADJ,1,acl,muy,ADV,1,totoro,Mei: Está muy caliente!,neutral
text8807,3,3,usada,ADJ,2,amod,expresión,NOUN,0,totoro,Satsuki: Su nombre es Mit-chan. Gochiso-sama. (Expresión usada diariamente,femenino
text8808,1,9,traducida,ADJ,7,amod,",",PUNCT,0,totoro,"después de tomar parte de la comida, traducida no muy correctamente",femenino
text8809,1,4,delicioso,ADJ,4,ROOT,estaba,AUX,0,totoro,"como ""Estaba delicioso"", con un ""Gracias"" implicado.) Me iré.",masculino
text8809,1,12,implicado,ADJ,10,amod,"""",PUNCT,0,totoro,"como ""Estaba delicioso"", con un ""Gracias"" implicado.) Me iré.",masculino
text8810,1,8,buen,ADJ,9,amod,un,DET,0,totoro,Padre & Mei: Que tengas un buen día.,neutral
text8812,1,3,buenos,ADJ,1,acl,:,PUNCT,0,totoro,Satsuki: Buenos días.,masculino
text8813,1,3,buenos,ADJ,4,det,:,PUNCT,0,totoro,Michiko: Buenos días.,masculino
text8828,1,10,oxidado,ADJ,9,amod,balde,NOUN,0,totoro,(Mei va al pozo y encuentra un balde oxidado),masculino
text8832,1,8,pequeña,ADJ,9,amod,una,DET,0,totoro,"(De repente, ella ve una pequeña criatura (Totoro Chibi) corriendo a través",femenino
text8834,1,3,grande,ADJ,1,amod,más,ADV,1,totoro,criatura más grande (Totoro Chu). Después de una larga persecución a través,neutral
text8834,3,4,larga,ADJ,5,amod,una,DET,0,totoro,criatura más grande (Totoro Chu). Después de una larga persecución a través,femenino
text8835,3,11,inmensa,ADJ,12,amod,una,DET,0,totoro,"de la maleza, ella cae por un hueco y aterriza cerca de una inmensa versión",femenino
text8836,3,3,gran,ADJ,4,amod,este,DET,0,totoro,de las 2 criaturas que estaba persiguiendo. Mientras este gran Totoro está,neutral
text8866,2,3,grandioso,ADJ,1,amod,",",PUNCT,0,totoro,"Padre: Aquí estás, aquí estás. Hey, grandioso. Una especie de escondite secreto.",masculino
text8866,3,5,secreto,ADJ,4,amod,escondite,NOUN,0,totoro,"Padre: Aquí estás, aquí estás. Hey, grandioso. Una especie de escondite secreto.",masculino
text8872,2,4,junto,ADJ,7,case,estaba,VERB,0,totoro,Mei: Uh-uh. Antes él estaba junto al gran árbol.,masculino
text8872,2,6,gran,ADJ,7,amod,al,DET,0,totoro,Mei: Uh-uh. Antes él estaba junto al gran árbol.,neutral
text8874,1,8,nuevo,ADJ,3,advmod,de,ADP,0,totoro,(Mei corre dentro del túnel de nuevo),masculino
text8876,1,15,sorprendida,ADJ,3,obj,",",PUNCT,0,totoro,"(Mei sale aproximandamente a dos pies de donde había entrado al túnel, sorprendida)",femenino
text8881,1,13,mentirosa,ADJ,10,ccomp,eres,AUX,0,totoro,"Padre: Uh, tu padre y Satsuki no creen que eres mentirosa. Debiste haber",femenino
text8882,3,5,buena,ADJ,6,amod,la,DET,0,totoro,conocido al protector del bosque. Eso significa que la buena fortuna,femenino
text8884,1,4,apropiado,ADJ,5,amod,un,DET,0,totoro,ofrecido todavía un apropiado saludo.,masculino
text8888,1,8,pesada,ADJ,6,obj,muy,ADV,1,totoro,Padre: Mei se está volviendo muy pesada.,femenino
text8889,2,3,inmenso,ADJ,3,ROOT,es,AUX,0,totoro,"Satsuki: Papá, ese árbol de alcanfor. No es inmenso?",masculino
text8899,1,6,nuevo,ADJ,5,fixed,de,ADP,0,totoro,Satsuki: Lo veremos de nuevo? Yo quiero conocerlo también.,masculino
text8900,1,3,bueno,ADJ,1,appos,:,PUNCT,0,totoro,"Padre: Bueno, si la buena fortuna está contigo. No es hermoso este átbol?",masculino
text8900,1,7,buena,ADJ,8,amod,la,DET,0,totoro,"Padre: Bueno, si la buena fortuna está contigo. No es hermoso este átbol?",femenino
text8900,2,3,hermoso,ADJ,3,ROOT,es,AUX,0,totoro,"Padre: Bueno, si la buena fortuna está contigo. No es hermoso este átbol?",masculino
text8903,3,2,seguro,ADJ,2,ROOT,estoy,AUX,0,totoro,"esa casa. Estoy seguro que a tu Madre le gustará también. Bueno,",masculino
text8910,2,2,encontrado,ADJ,5,amod,(,PUNCT,0,totoro,"este momento, 'Onegai itashimasu'. (Encontrado antes. Itashimasu",masculino
text8911,1,5,cortés,ADJ,3,amod,más,ADV,1,totoro,"es la forma más cortés del verbo, shimasu, que es la forma cortés",neutral
text8911,1,15,cortés,ADJ,14,amod,forma,NOUN,0,totoro,"es la forma más cortés del verbo, shimasu, que es la forma cortés",neutral
text8915,1,3,tramposo,ADJ,1,amod,:,PUNCT,0,totoro,Satsuki: Tramposo!,masculino
text8920,1,5,maravillosoas,ADJ,6,amod,tengo,VERB,0,totoro,Carta: Hoy tengo maravillosoas noticias. Mei conoció el espíritu Totoro.,femenino
text8921,1,5,maravilloso,ADJ,2,ccomp,sería,AUX,0,totoro,Estoy pensando que sería maravilloso conocerlo también.,masculino
text8922,1,5,siguiente,ADJ,4,amod,mañana,NOUN,0,totoro,"(A la mañana siguiente, en la casa de la Abuela)",neutral
text8927,1,5,menor,ADJ,4,amod,hermana,NOUN,0,totoro,Satsuki: Mi hermana menor...,neutral
text8932,1,6,buena,ADJ,7,amod,una,DET,0,totoro,y tu prometiste ser una buena niña y quedarte con la Abuela. Tengo,femenino
text8933,2,7,ocupada,ADJ,7,ROOT,muy,ADV,1,totoro,"dos horas más, y la Abuela está muy ocupada.",femenino
text8936,1,15,difícil,ADJ,7,conj,poco,ADV,1,totoro,Maestra: La Madre de Satsuki está en el hospital y es un poco difícil ahora.,neutral
text8949,2,3,común,ADJ,2,amod,escena,NOUN,0,totoro,(Tomando refugio bajo un templo de al lado del camino...Una escena común,neutral
text8950,1,4,rural,ADJ,3,amod,japón,PROPN,0,totoro,"en el Japón rural, un templo al lado del camino a Jizo-san, el santo",neutral
text8952,2,5,grande,ADJ,4,amod,niña,NOUN,0,totoro,Mei: Mei no llorará. Ella es una niña grande?,neutral
text8960,1,3,buena,ADJ,4,amod,:,PUNCT,0,totoro,"Mei: Buena cosa. Cierto, Hermanita?",femenino
text8969,1,10,tonto,ADJ,11,nsubj,qué,DET,0,totoro,Madre: (La Madre de Kanta) Qué tonto olvidaría su paraguas cuando está,masculino
text8975,2,3,pequeña,ADJ,4,amod,la,DET,0,totoro,"Madre: Oh, Satsuki. Y la pequeña Mei, también. Abuela!",femenino
text8979,3,5,viejo,ADJ,3,amod,muy,ADV,1,totoro,Madre: De verdad? Ese niño? Es un paraguas muy viejo.,masculino
text8982,2,4,sucio,ADJ,4,ROOT,está,AUX,0,totoro,Madre: Eso está bien. Él siempre está sucio de todos modos; ahora debe,masculino
text8983,1,5,límpio,ADJ,5,ROOT,más,ADV,1,totoro,estar un poco más límpio. Van a encontrarse con su padre?,masculino
text8985,1,4,consideradas,ADJ,1,acl,que,SCONJ,0,totoro,"Madre: Que consideradas. Mei-chan, adiós.",femenino
text8994,1,8,siguiente,ADJ,9,amod,el,DET,0,totoro,Satsuki: De seguro estará en el siguiente bus. Mei no quiere esperar en la,neutral
text8996,1,4,aburrida,ADJ,4,ROOT,está,AUX,0,totoro,"(Mei está aburrida, explora los bosques cercanos, y es asustada por una",femenino
text8996,1,9,cercanos,ADJ,8,amod,bosques,NOUN,0,totoro,"(Mei está aburrida, explora los bosques cercanos, y es asustada por una",masculino
text8996,1,13,asustada,ADJ,4,conj,es,AUX,0,totoro,"(Mei está aburrida, explora los bosques cercanos, y es asustada por una",femenino
text9001,1,2,retrasado,ADJ,3,amod,está,AUX,0,totoro,está retrasado...Vamos. (Satsuki se sube a Mei a su espalda),masculino
text9005,1,10,encantado,ADJ,3,conj,está,AUX,0,totoro,(Totoro toma el paraguas del Padre y está encantado con el sonido de la lluvia,masculino
text9006,3,4,delanteras,ADJ,3,amod,luces,NOUN,0,totoro,con este. Se acercan luces delanteras...),femenino
text9009,1,5,pequeño,ADJ,6,amod,un,DET,0,totoro,dejándole a Satsuki un pequeño paquete.),masculino
text9011,1,4,normal,ADJ,3,amod,bus,NOUN,0,totoro,(El bus normal arriva),neutral
text9014,2,2,preocupadas,ADJ,2,ROOT,estaban,AUX,0,totoro,Padre: el tren llego tarde y perdí el bus. Estaban preocupadas?,femenino
text9016,2,2,grande,ADJ,2,ROOT,muy,ADV,1,totoro,"Mei y Satsuki: Un gato, un bus gato! Muy grande! Con ojos como así!",neutral
text9017,1,2,maravilloso,ADJ,2,ROOT,fue,AUX,0,totoro,"Fue maravilloso! Lo conocimos, lo conocimos! Conocimos",masculino
text9018,2,3,fantástico,ADJ,3,ROOT,fue,AUX,0,totoro,a Totoro! Fue fantástico!,masculino
text9020,2,4,fantástico,ADJ,3,amod,día,NOUN,0,totoro,"Carta: Mamá, siento que mi corazón todavía está corriendo. Fue un día fantástico,",masculino
text9021,1,1,extraño,ADJ,1,ROOT,",",PUNCT,0,totoro,extraño y maravilloso. Y el regalo que nos dió Totoro también fue,masculino
text9021,1,3,maravilloso,ADJ,1,conj,y,CCONJ,0,totoro,extraño y maravilloso. Y el regalo que nos dió Totoro también fue,masculino
text9022,1,1,maravilloso,ADJ,2,amod,fue,AUX,0,totoro,"maravilloso. Era un paquete en hojas de bambú, atado con un bigote de",masculino
text9022,2,9,atado,ADJ,3,amod,",",PUNCT,0,totoro,"maravilloso. Era un paquete en hojas de bambú, atado con un bigote de",masculino
text9024,1,9,hermoso,ADJ,4,advcl,sería,AUX,0,totoro,"nuestro jardín su vuelve un bosque, sería hermoso, así que los plantamos.",masculino
text9032,3,1,buenas,ADJ,2,det,.,PUNCT,0,totoro,Padre: Me imagino. Totoro probablemente lo sabrá. Buenas noches.,femenino
text9033,1,10,despiertas,ADJ,10,ROOT,están,AUX,0,totoro,"(Más tarde esa noche, ambas niñas están despiertas)",femenino
text9036,1,5,increíble,ADJ,4,amod,ritmo,NOUN,0,totoro,crecer a un ritmo increíble),neutral
text9039,1,1,cubierta,ADJ,1,ROOT,una,DET,0,totoro,"cubierta y la lanza al suelo. Mientras esta comienza a girar, Mei, Satsuki",femenino
text9040,1,6,pequeños,ADJ,4,amod,más,ADV,1,totoro,y los dos Totoros más pequeños saltan encima de Totoro. Con su paraguas en,masculino
text9044,1,5,siguiente,ADJ,4,amod,mañana,NOUN,0,totoro,"(A la mañana siguiente, las niñas se despiertan para encontrar que su bosque",neutral
text9055,2,3,listo,ADJ,3,ROOT,está,AUX,0,totoro,Abuela: Por aquí. Este está listo para comer.,masculino
text9057,1,4,maduro,ADJ,1,acl,esta,AUX,0,totoro,Abuela: Esta maduro.,masculino
text9059,1,7,pequeño,ADJ,8,amod,un,DET,0,totoro,"Abuela: Digo, tomemos un pequeño descanso....Están buenas y frías.",masculino
text9059,2,2,buenas,ADJ,2,ROOT,están,AUX,0,totoro,"Abuela: Digo, tomemos un pequeño descanso....Están buenas y frías.",femenino
text9059,2,4,frías,ADJ,2,conj,y,CCONJ,0,totoro,"Abuela: Digo, tomemos un pequeño descanso....Están buenas y frías.",femenino
text9060,2,2,delicioso,ADJ,2,ROOT,está,AUX,0,totoro,Satsuki: Itadakimasu. Está delicioso.,masculino
text9061,2,11,buenas,ADJ,1,advcl,son,AUX,0,totoro,"Abuela: Lo es? Tienen mucho del Sr. Sol, así que también son buenas para",femenino
text9065,1,1,saludable,ADJ,1,ROOT,pondrás,VERB,0,totoro,saludable rápidamente.,neutral
text9073,1,7,feliz,ADJ,5,iobj,muy,ADV,1,totoro,Abuela: Eso la hará muy feliz.,neutral
text9083,1,6,telefónico,ADJ,5,amod,número,NOUN,0,totoro,"Satsuki: Conozco el número telefónico del departamento de investigación, pero",masculino
text9089,1,5,larga,ADJ,6,amod,",",PUNCT,0,totoro,"Satsuki: Aló, larga distancia por favor. Tokio 31-1382. Sí.",femenino
text9090,1,5,bonita,ADJ,1,acl,es,AUX,0,totoro,"Anciana: No es bonita, Kanta?",femenino
text9093,1,1,arqueológicas,ADJ,2,amod,investigaciones,PROPN,0,totoro,"Arqueológicas? Padre, digo, el Sr. Kusakabe por favor. Esta es",femenino
text9110,2,8,peor,ADJ,7,obj,pone,VERB,0,totoro,"Satsuki: No podemos hacer nada. Si ella se apresura y se pone peor, que haremos?",neutral
text9112,1,6,corto,ADJ,7,amod,un,DET,0,totoro,Satsuki: Es solo un corto aplazamiento.,masculino
text9116,1,3,tonta,ADJ,1,appos,:,PUNCT,0,totoro,Satsuki: Tonta! Ya no hablo más contigo!,femenino
text9121,1,6,lavada,ADJ,5,amod,ropa,NOUN,0,totoro,"Abuela: Guardemos la ropa lavada. No estés triste. La Abuela vino a ayudar,",femenino
text9121,2,3,triste,ADJ,3,ROOT,estés,AUX,0,totoro,"Abuela: Guardemos la ropa lavada. No estés triste. La Abuela vino a ayudar,",neutral
text9123,2,6,próximo,ADJ,7,amod,el,DET,0,totoro,solo fue un resfriado. Ella estará en casa el próximo sábado.,masculino
text9124,1,4,solo,ADJ,4,ROOT,fue,AUX,0,totoro,Satsuki: Fue solo como esa última vez. Solo una corta estancia en el hospital.,masculino
text9124,1,7,última,ADJ,8,amod,esa,DET,0,totoro,Satsuki: Fue solo como esa última vez. Solo una corta estancia en el hospital.,femenino
text9124,2,3,corta,ADJ,4,amod,una,DET,0,totoro,Satsuki: Fue solo como esa última vez. Solo una corta estancia en el hospital.,femenino
text9125,1,2,pequeño,ADJ,3,amod,un,DET,0,totoro,Un pequeño resfriado. Qué haremos si mi Mamá muere?,masculino
text9129,1,1,lindas,ADJ,1,ROOT,tan,ADV,1,totoro,"lindas? No llores, no llores. Abuela estará aquí hasta que tu padre",femenino
text9137,1,4,raro,ADJ,1,amod,qué,DET,0,totoro,"Abuela: Qué raro, a donde podría haber ido?",masculino
text9143,1,14,desaparecida,ADJ,14,ROOT,está,AUX,0,totoro,Abuela: Kanta! Rápido y llama a tu padre! Mei está desaparecida!,femenino
text9147,2,2,pequeña,ADJ,3,amod,una,DET,0,totoro,Satsuki: Perdóneme Señor. Una pequeña niña pasó por este camino? Mi hermana,femenino
text9148,1,1,pequeña,ADJ,1,ROOT,hermana,NOUN,0,totoro,pequeña.,femenino
text9149,1,6,pequeña,ADJ,7,amod,una,DET,0,totoro,Granjero: Hmmmm...una pequeña niña? Recordaría si hubiera visto a alguien...,femenino
text9152,1,4,segura,ADJ,1,acl,estás,AUX,0,totoro,Granjero: Estás segura de que vino por este camino?,femenino
text9158,1,7,peligroso,ADJ,7,ROOT,es,AUX,0,totoro,Hombre: Tonta! Eso es peligroso!,masculino
text9159,1,8,menor,ADJ,7,amod,hermana,NOUN,0,totoro,Satsuki: Estoy buscando a mi hermana menor. Han visto a una niña pequeña?,neutral
text9159,2,6,pequeña,ADJ,5,amod,niña,NOUN,0,totoro,Satsuki: Estoy buscando a mi hermana menor. Han visto a una niña pequeña?,femenino
text9160,1,5,menor,ADJ,4,amod,hermana,NOUN,0,totoro,Woman: Tu hermana menor?,neutral
text9162,1,3,pequeña,ADJ,2,amod,niña,NOUN,0,totoro,una niña pequeña.,femenino
text9176,2,2,segura,ADJ,2,ROOT,estoy,AUX,0,totoro,Satsuki: Mei trató de llegar al hospital y se perdió en el camino. Estoy segura.,femenino
text9179,1,5,seguros,ADJ,1,acl,estamos,AUX,0,totoro,Kanta: No estamos seguros si pertenece a Mei!,masculino
text9180,1,6,nuevo,ADJ,5,fixed,de,ADP,0,totoro,(Pasando al granjero de nuevo),masculino
text9183,1,14,budista,ADJ,13,amod,oración,NOUN,0,totoro,"Abuela: Nami Amida Buddha, Nami Amida Buddha... (una oración Budista)",femenino
text9184,1,7,profundo,ADJ,1,acl,más,ADV,1,totoro,Hombre: El lodo es más profundo por allá! Intenta primero allá!,masculino
text9190,2,2,segura,ADJ,2,ROOT,estaba,AUX,0,totoro,Abuela: Gracias al cielo. Estaba segura que era de Mei.,femenino
text9194,1,7,nuevo,ADJ,6,fixed,de,ADP,0,totoro,Hombre: Tenemos que empezar de nuevo.,masculino
text9199,2,3,perdida,ADJ,3,ROOT,está,AUX,0,totoro,"Satsuki: Por favor, déjame pasar al escondite de Totoro. Mei está perdida.",femenino
text9200,1,3,oscuro,ADJ,3,ROOT,estará,AUX,0,totoro,"Pronto estará oscuro, y esa niña, está perdida en alguna parte.",masculino
text9200,1,10,perdida,ADJ,3,conj,está,AUX,0,totoro,"Pronto estará oscuro, y esa niña, está perdida en alguna parte.",femenino
text9202,2,3,perdida,ADJ,3,ROOT,está,AUX,0,totoro,"Satsuki: Totoro! Totoro! Mei está perdida! Lo he buscado por todos lados,",femenino
text9203,3,2,segura,ADJ,2,ROOT,estoy,AUX,0,totoro,"pero no puedo encontrarla. Por favor, encuentra a Mei. Estoy segura",femenino
text9217,1,3,tonta,ADJ,1,appos,:,PUNCT,0,totoro,Satsuki: Tonta!,femenino
text9224,2,4,pequeño,ADJ,5,amod,un,DET,0,totoro,Madre: Lo siento. Solo es un pequeño resfriado y el hospital tuvo que ir y,masculino
text9225,3,6,preocupadas,ADJ,6,ROOT,están,AUX,0,totoro,enviar un telegrama. De seguro las niñas están preocupadas. No debieron,femenino
text9227,1,9,tranquilas,ADJ,1,acl,más,ADV,1,totoro,"Padre: Bueno, las niñas estarán más tranquilas cuando sepan. Hemos llegado",femenino
text9228,3,2,buenos,ADJ,3,amod,nuestros,DET,0,totoro,"hasta acá. Nuestros buenos tiempos se aplazaron por un rato, eso es todo.",masculino
text9230,1,1,sensible,ADJ,4,obl,muy,ADV,1,totoro,"sensible, me siento mal por ella.",neutral
text9230,1,5,mal,ADJ,4,obj,siento,VERB,0,totoro,"sensible, me siento mal por ella.",neutral
text9246,1,2,tallado,ADJ,14,advmod,(,PUNCT,0,totoro,"(Tallado en la cáscara del maíz, en escritura de niño, están las palabra",masculino
text9249,1,1,=,ADJ,2,amod,n,PROPN,0,totoro,=========================================================================,neutral
text9249,1,6,=,ADJ,2,punct,=,NOUN,0,totoro,=========================================================================,neutral
text9249,1,7,=,ADJ,2,punct,=,ADJ,0,totoro,=========================================================================,neutral
text9249,1,20,=,ADJ,2,punct,=,NOUN,0,totoro,=========================================================================,neutral
text9249,1,21,=,ADJ,2,punct,=,ADJ,0,totoro,=========================================================================,neutral
text9249,1,22,=,ADJ,2,punct,=,ADJ,0,totoro,=========================================================================,neutral
text9249,1,24,=,ADJ,2,punct,=,NOUN,0,totoro,=========================================================================,neutral
text9249,1,32,=,ADJ,2,punct,=,NOUN,0,totoro,=========================================================================,neutral
text9249,1,42,=,ADJ,2,punct,=,NOUN,0,totoro,=========================================================================,neutral
text9249,1,45,=,ADJ,2,punct,=,NOUN,0,totoro,=========================================================================,neutral
text9249,1,53,=,ADJ,2,punct,=,NOUN,0,totoro,=========================================================================,neutral
text9249,1,56,=,ADJ,2,punct,=,NOUN,0,totoro,=========================================================================,neutral
text9249,1,58,=,ADJ,2,punct,=,NOUN,0,totoro,=========================================================================,neutral
